OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,X_COTIZADO,Y_COTIZADO,X_PENDIENTE,Y_PENDIENTE,DISTANCIA,CODIGO_PENDIENTE,CODIGO_COTIZADO,CODIGO_N,ZONAL,JEFATURA,EE_CC
623,194,1671,296.39009761568167,2,-77.06030999999996,-11.911182999999937,-77.06261399999994,-11.909758000999943,296.39,2019-05-121052,2019-01-94810,ClusterSimple_2019-05-121052,Analista Lima,LIMA,EZENTIS
624,194,5163,308.02821558909017,3,-77.06018749999998,-11.911187499999926,-77.06261399999994,-11.909758000999943,308.03,2019-05-121052,2019-03-110419,ClusterSimple_2019-05-121052,Analista Lima,LIMA,EZENTIS
625,194,220,471.87392292257874,4,-77.06638199999998,-11.911861999999928,-77.06261399999994,-11.909758000999943,471.87,2019-05-121052,2018-12-87354,ClusterSimple_2019-05-121052,Analista Lima,LIMA,EZENTIS
626,195,1266,7.890984195854059,1,-77.05201528999999,-11.909133399999973,-77.05206249999998,-11.909187500999963,7.89,2019-05-118828,2019-01-92618,ClusterSimple_2019-05-118828,Analista Lima,LIMA,EZENTIS
627,195,2338,11.220032603429445,2,-77.05197499999997,-11.909133999999938,-77.05206249999998,-11.909187500999963,11.22,2019-05-118828,2019-02-98931,ClusterSimple_2019-05-118828,Analista Lima,LIMA,EZENTIS
628,196,950,493.70320603014056,1,-77.03536962999993,-11.90913508999995,-77.03698642999996,-11.90496578099993,493.7,2019-05-120833,2019-01-91006,ClusterSimple_2019-05-120833,Analista Lima,LIMA,EZENTIS
629,200,1791,133.47992335182985,1,-77.12853099999995,-11.878045999999927,-77.12886016999994,-11.876883730999964,133.48,2019-05-120723,2019-01-95355,ClusterSimple_2019-05-120723,Analista Lima,LIMA,EZENTIS
630,200,1657,151.3449595589277,2,-77.12802099999999,-11.877973999999938,-77.12886016999994,-11.876883730999964,151.34,2019-05-120723,2019-01-94784,ClusterSimple_2019-05-120723,Analista Lima,LIMA,EZENTIS
631,200,6226,154.29097491252548,3,-77.12820791999997,-11.878121749999934,-77.12886016999994,-11.876883730999964,154.29,2019-05-120723,2019-04-116397,ClusterSimple_2019-05-120723,Analista Lima,LIMA,EZENTIS
632,200,2093,260.2957714514199,4,-77.12923026999994,-11.87920835999995,-77.12886016999994,-11.876883730999964,260.3,2019-05-120723,2019-01-97972,ClusterSimple_2019-05-120723,Analista Lima,LIMA,EZENTIS
633,200,978,473.83228292774993,5,-77.12628819999998,-11.873429699999974,-77.12886016999994,-11.876883730999964,473.83,2019-05-120723,2019-01-91058,ClusterSimple_2019-05-120723,Analista Lima,LIMA,EZENTIS
634,201,4901,221.78402921933832,1,-77.12663749999996,-11.86699479999993,-77.12478049999999,-11.86617370099998,221.78,2019-05-120979,2019-03-109502,ClusterSimple_2019-05-120979,Analista Lima,LIMA,EZENTIS
635,201,1166,222.69144475008073,2,-77.12666029999997,-11.866963959999964,-77.12478049999999,-11.86617370099998,222.69,2019-05-120979,2019-01-92008,ClusterSimple_2019-05-120979,Analista Lima,LIMA,EZENTIS
636,201,124,456.7376904663392,3,-77.12775659999994,-11.863265999999953,-77.12478049999999,-11.86617370099998,456.74,2019-05-120979,2018-12-86973,ClusterSimple_2019-05-120979,Analista Lima,LIMA,EZENTIS
637,205,4754,61.719405309511316,1,-75.49766567999995,-11.778570669999965,-75.49817920999999,-11.778335520999974,61.72,2019-05-121605,2019-03-108954,ClusterSimple_2019-05-121605,Analista Huancayo,HUANCAYO,LARI
638,205,5787,389.80668909663683,2,-75.50044031999994,-11.77560528999993,-75.49817920999999,-11.778335520999974,389.81,2019-05-121605,2019-04-113522,ClusterSimple_2019-05-121605,Analista Huancayo,HUANCAYO,LARI
639,205,5556,404.57439497015605,3,-75.50060191999995,-11.77556458999993,-75.49817920999999,-11.778335520999974,404.57,2019-05-121605,2019-04-112425,ClusterSimple_2019-05-121605,Analista Huancayo,HUANCAYO,LARI
640,209,1702,85.27697399562751,1,-77.20773169999995,-11.495942599999978,-77.20809275799996,-11.495258864999926,85.28,2019-05-118773_2019-05-118959,2019-01-94954,SuperCluster_2019-05-118773_2019-05-118959,Analista Huacho,HUACHO,LARI
641,209,5643,163.8159341001217,2,-77.20659503999997,-11.495363999999938,-77.20809275799996,-11.495258864999926,163.82,2019-05-118773_2019-05-118959,2019-04-112887,SuperCluster_2019-05-118773_2019-05-118959,Analista Huacho,HUACHO,LARI
642,209,5851,176.59840865035906,3,-77.20648498999998,-11.495443829999942,-77.20809275799996,-11.495258864999926,176.6,2019-05-118773_2019-05-118959,2019-04-113828,SuperCluster_2019-05-118773_2019-05-118959,Analista Huacho,HUACHO,LARI
643,209,1986,240.8818247648427,4,-77.20588819999995,-11.495139499999937,-77.20809275799996,-11.495258864999926,240.88,2019-05-118773_2019-05-118959,2019-01-97300,SuperCluster_2019-05-118773_2019-05-118959,Analista Huacho,HUACHO,LARI
644,209,741,339.49839099822333,5,-77.20502699999997,-11.49473299999994,-77.20809275799996,-11.495258864999926,339.5,2019-05-118773_2019-05-118959,2018-12-89965,SuperCluster_2019-05-118773_2019-05-118959,Analista Huacho,HUACHO,LARI
645,209,1415,356.6482795695904,6,-77.20488299999994,-11.494647999999927,-77.20809275799996,-11.495258864999926,356.65,2019-05-118773_2019-05-118959,2019-01-93686,SuperCluster_2019-05-118773_2019-05-118959,Analista Huacho,HUACHO,LARI
646,209,3882,358.7986413706283,7,-77.20583712999996,-11.49761927999998,-77.20809275799996,-11.495258864999926,358.8,2019-05-118773_2019-05-118959,2019-03-105995,SuperCluster_2019-05-118773_2019-05-118959,Analista Huacho,HUACHO,LARI
647,209,620,420.28372567358986,8,-77.20426399999997,-11.494839999999954,-77.20809275799996,-11.495258864999926,420.28,2019-05-118773_2019-05-118959,2018-12-89308,SuperCluster_2019-05-118773_2019-05-118959,Analista Huacho,HUACHO,LARI
648,210,1415,18.59819751029686,1,-77.20488299999994,-11.494647999999927,-77.20473058999994,-11.494572690999973,18.6,2019-05-121401,2019-01-93686,ClusterSimple_2019-05-121401,Analista Huacho,HUACHO,LARI
649,210,741,36.88164941482273,2,-77.20502699999997,-11.49473299999994,-77.20473058999994,-11.494572690999973,36.88,2019-05-121401,2018-12-89965,ClusterSimple_2019-05-121401,Analista Huacho,HUACHO,LARI
650,210,620,58.87035909028479,3,-77.20426399999997,-11.494839999999954,-77.20473058999994,-11.494572690999973,58.87,2019-05-121401,2018-12-89308,ClusterSimple_2019-05-121401,Analista Huacho,HUACHO,LARI
651,210,1986,141.00380258482846,4,-77.20588819999995,-11.495139499999937,-77.20473058999994,-11.494572690999973,141.0,2019-05-121401,2019-01-97300,ClusterSimple_2019-05-121401,Analista Huacho,HUACHO,LARI
652,210,5851,214.2957868172522,5,-77.20648498999998,-11.495443829999942,-77.20473058999994,-11.494572690999973,214.3,2019-05-121401,2019-04-113828,ClusterSimple_2019-05-121401,Analista Huacho,HUACHO,LARI
653,210,5643,221.44797931954832,6,-77.20659503999997,-11.495363999999938,-77.20473058999994,-11.494572690999973,221.45,2019-05-121401,2019-04-112887,ClusterSimple_2019-05-121401,Analista Huacho,HUACHO,LARI
654,210,3882,357.97944589616543,7,-77.20583712999996,-11.49761927999998,-77.20473058999994,-11.494572690999973,357.98,2019-05-121401,2019-03-105995,ClusterSimple_2019-05-121401,Analista Huacho,HUACHO,LARI
655,210,1702,360.7910209181769,8,-77.20773169999995,-11.495942599999978,-77.20473058999994,-11.494572690999973,360.79,2019-05-121401,2019-01-94954,ClusterSimple_2019-05-121401,Analista Huacho,HUACHO,LARI
656,210,180,410.96531030849513,9,-77.20135399999998,-11.492925999999954,-77.20473058999994,-11.494572690999973,410.97,2019-05-121401,2018-12-87174,ClusterSimple_2019-05-121401,Analista Huacho,HUACHO,LARI
657,211,4733,16.77315395860547,1,-77.20671362999997,-11.49044852999998,-77.20686699999999,-11.490459000999977,16.77,2019-05-120199,2019-03-108867,ClusterSimple_2019-05-120199,Analista Huacho,HUACHO,LARI
658,217,4967,445.04283440718274,1,-75.35056256999997,-11.122578559999965,-75.35453665999995,-11.121693410999967,445.04,2019-05-118723,2019-03-109728,ClusterSimple_2019-05-118723,Analista Huancayo,TARMA,LARI
659,218,3716,90.8205341274739,1,-77.60922389999996,-11.108220159999973,-77.60846756999996,-11.108560960999966,90.82,2019-05-120708,2019-02-105446,ClusterSimple_2019-05-120708,Analista Huacho,HUACHO,LARI
660,218,5042,124.75856312377043,2,-77.60863299999994,-11.107444999999927,-77.60846756999996,-11.108560960999966,124.76,2019-05-120708,2019-03-109996,ClusterSimple_2019-05-120708,Analista Huacho,HUACHO,LARI
661,218,5258,134.47100980742186,3,-77.60943749999996,-11.107812499999966,-77.60846756999996,-11.108560960999966,134.47,2019-05-120708,2019-03-110764,ClusterSimple_2019-05-120708,Analista Huacho,HUACHO,LARI
662,218,2520,153.39754357050052,4,-77.60715328999999,-11.108072859999936,-77.60846756999996,-11.108560960999966,153.4,2019-05-120708,2019-02-100117,ClusterSimple_2019-05-120708,Analista Huacho,HUACHO,LARI
663,218,4302,157.0348890762819,5,-77.60988499999996,-11.10832499999998,-77.60846756999996,-11.108560960999966,157.03,2019-05-120708,2019-03-107606,ClusterSimple_2019-05-120708,Analista Huacho,HUACHO,LARI
664,218,63,182.2659912894187,6,-77.60695839999994,-11.107858499999963,-77.60846756999996,-11.108560960999966,182.27,2019-05-120708,2018-12-86661,ClusterSimple_2019-05-120708,Analista Huacho,HUACHO,LARI
665,218,65,182.2659912894187,6,-77.60695839999994,-11.107858499999963,-77.60846756999996,-11.108560960999966,182.27,2019-05-120708,2018-12-86669,ClusterSimple_2019-05-120708,Analista Huacho,HUACHO,LARI
666,218,1367,182.2659912894187,6,-77.60695839999994,-11.107858499999963,-77.60846756999996,-11.108560960999966,182.27,2019-05-120708,2019-01-93369,ClusterSimple_2019-05-120708,Analista Huacho,HUACHO,LARI
667,218,1860,182.2659912894187,6,-77.60695839999994,-11.107858499999963,-77.60846756999996,-11.108560960999966,182.27,2019-05-120708,2019-01-95699,ClusterSimple_2019-05-120708,Analista Huacho,HUACHO,LARI
668,218,805,199.52513350713474,7,-77.61025799999999,-11.108916999999963,-77.60846756999996,-11.108560960999966,199.53,2019-05-120708,2018-12-90148,ClusterSimple_2019-05-120708,Analista Huacho,HUACHO,LARI
669,219,5833,3.1608288004817995,1,-77.60519355999998,-11.068909559999952,-77.60518749999994,-11.068937500999937,3.16,2019-04-118063,2019-04-113718,ClusterSimple_2019-04-118063,Analista Huacho,HUACHO,LARI
670,220,97,138.16257909074594,1,-75.32516110999995,-11.053618289999974,-75.32390449999997,-11.05347950099997,138.16,2019-05-120855,2018-12-86784,ClusterSimple_2019-05-120855,Analista Huancayo,TARMA,LARI
671,220,971,273.4141770134008,2,-75.32628119999998,-11.054252599999927,-75.32390449999997,-11.05347950099997,273.41,2019-05-120855,2019-01-91044,ClusterSimple_2019-05-120855,Analista Huancayo,TARMA,LARI
672,220,2360,419.71905515021484,3,-75.32751051999998,-11.05478680999994,-75.32390449999997,-11.05347950099997,419.72,2019-05-120855,2019-02-99008,ClusterSimple_2019-05-120855,Analista Huancayo,TARMA,LARI
673,223,3562,356.41654694064414,1,-76.06092499999994,-10.92171499999995,-76.05791340999997,-10.922949610999979,356.42,2019-05-121372,2019-02-104883,ClusterSimple_2019-05-121372,Analista Huancayo,HUANCAYO,LARI
674,230,5642,89.29233642702062,1,-77.75979183999993,-10.752743459999976,-77.75916643999994,-10.752224600999966,89.29,2019-05-118742,2019-04-112886,ClusterSimple_2019-05-118742,Analista Huacho,HUACHO,LARI
675,230,6575,153.67249282871828,2,-77.75916902999995,-10.753613879999932,-77.75916643999994,-10.752224600999966,153.67,2019-05-118742,2019-05-119022,ClusterSimple_2019-05-118742,Analista Huacho,HUACHO,LARI
676,230,2824,250.20205939425233,3,-77.75825719999995,-10.754300199999932,-77.75916643999994,-10.752224600999966,250.2,2019-05-118742,2019-02-101794,ClusterSimple_2019-05-118742,Analista Huacho,HUACHO,LARI
677,230,2183,263.1184025758733,4,-77.76050201999999,-10.750246169999969,-77.75916643999994,-10.752224600999966,263.12,2019-05-118742,2019-01-98442,ClusterSimple_2019-05-118742,Analista Huacho,HUACHO,LARI
678,230,4910,266.68446901862046,5,-77.76144719999996,-10.751372299999957,-77.75916643999994,-10.752224600999966,266.68,2019-05-118742,2019-03-109522,ClusterSimple_2019-05-118742,Analista Huacho,HUACHO,LARI
679,233,3061,159.0568375489912,1,-75.26838983999994,-10.735078439999938,-75.26894837999998,-10.736406090999935,159.06,2019-05-121366,2019-02-102621,ClusterSimple_2019-05-121366,Analista Huancayo,TARMA,LARI
